vendor,hardware_vendor,model_name,test_sponsor,nominal_mhz,max_mhz,arch,cpus,threads_per_core,cores_per_socket,sockets,numas,l1d_cache_kb,l1i_cache_kb,l2_cache_kb,l3_cache_kb,mem_kb,mem_channels,channel_kb,mem_data_rate,storage_gb,os_name,os_vid,os,compiler,parallel,file_system,threads_or_copies,file,500.perlbench_r,t_500.perlbench_r,502.gcc_r,t_502.gcc_r,505.mcf_r,t_505.mcf_r,520.omnetpp_r,t_520.omnetpp_r,523.xalancbmk_r,t_523.xalancbmk_r,525.x264_r,t_525.x264_r,531.deepsjeng_r,t_531.deepsjeng_r,541.leela_r,t_541.leela_r,548.exchange2_r,t_548.exchange2_r,557.xz_r,t_557.xz_r
Intel,Hewlett Packard Enterprise,Xeon Gold 6226,HPE,2700,3700,x86_64,96,2,12,4,8,32,32,1024.0,19712.0,792248424,24,33554432.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,btrfs,96,cpu2017-20190625-15696.csv,244.290144,625.616841,262.928544,517.007374,438.019776,354.175786,204.995424,614.413704,374.414976,270.758394,661.265568,254.203462,269.830944,407.721897,258.383232,615.27215,572.451744,439.373304,210.29088,493.031454
Intel,Hewlett Packard Enterprise,Xeon Gold 6126,HPE,2600,3700,x86_64,96,2,12,4,8,32,32,1024.0,19712.0,395918104,48,8388608.0,2666,960.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,96,cpu2017-20171226-02290.csv,208.63584,732.529845,234.853536,578.811828,329.221632,471.220545,162.727584,774.005434,273.159936,371.123192,547.418688,307.070267,235.725408,466.712502,227.378304,699.169671,525.614016,478.526049,184.288128,562.597184
Intel,Dell Inc.,Xeon Gold 5220S,Dell Inc.,2700,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,394689832,12,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,72,cpu2017-20190708-15935.csv,154.77912,740.565095,168.152328,606.307408,269.844912,431.181045,136.039536,694.386215,230.216688,330.262808,406.181376,310.383514,165.353904,499.00236,152.36388,782.547527,346.150368,544.965532,134.147304,579.661333
Intel,Hewlett Packard Enterprise,Xeon Gold 6148,HPE,2400,3700,x86_64,160,2,20,4,8,32,32,1024.0,28160.0,792270792,48,16777216.0,2666,600.0,SLES,12.3,SUSE Linux Enterprise Server 12 (x86_64) SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,160,cpu2017-20171226-02320.csv,300.79904,846.811382,338.20816,669.883371,472.4248,547.304068,247.75024,847.305083,366.21072,461.3738,817.24688,342.809501,341.60592,536.75893,333.8896,793.555635,775.3056,540.690047,272.76912,633.502753
Intel,Lenovo Global Technology,Xeon Gold 6130T,Lenovo Global Technology,2100,3700,x86_64,128,2,16,4,8,32,32,1024.0,22528.0,1584975784,48,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,128,cpu2017-20180525-05792.csv,239.287552,851.594451,265.862272,681.736348,390.66944,529.470689,199.398528,842.213019,316.075392,427.644739,627.70688,357.058378,270.883584,541.516793,260.283648,814.373014,610.921984,548.940744,232.443392,594.725283
Intel,Lenovo Global Technology,Xeon Gold 6142,Lenovo Global Technology,2600,3700,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,395893044,12,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,64,cpu2017-20180724-07977.csv,143.130048,711.855985,151.944384,596.428874,221.3344,467.274808,107.757824,779.228779,182.098176,371.14048,377.3504,296.975957,165.822336,442.304743,158.866688,667.125453,370.84416,452.157553,124.363008,555.792337
Intel,Supermicro,Xeon E-2144G,Supermicro,3600,4500,x86_64,8,2,4,1,1,32,32,256,8192.0,65689992,4,16777216.0,2666,1024.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,8,cpu2017-20181112-09599.csv,24.4472,520.95996,27.8776,406.3453,35.45008,364.6821,16.66952,629.65233,28.49016,296.52365,65.414,214.14369,27.3212,335.5638,24.99192,530.09163,57.81368,362.54386,18.43592,468.65085
Intel,Lenovo Global Technology,Xeon Silver 4116,Lenovo Global Technology,2100,3000,x86_64,48,2,12,2,4,32,32,1024.0,16896.0,197411296,12,16777216.0,2666,800.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,48,cpu2017-20171225-02135.csv,81.854688,933.556714,96.72192,702.715647,134.026224,578.752393,70.435248,894.097905,112.354608,451.143097,208.932336,402.273749,91.09296,603.866671,86.147232,922.699511,202.76112,620.237254,75.381312,687.703627
Intel,Lenovo Global Technology,Xeon Silver 4116,Lenovo Global Technology,2100,3000,x86_64,48,2,12,2,2,32,32,1024.0,16896.0,395609100,12,33554432.0,2666,800.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,48,cpu2017-20180730-08003.csv,81.369984,939.117821,93.169824,729.506656,134.959728,574.749148,70.079424,898.637569,112.341504,451.195681,207.958128,404.158281,93.618384,587.576931,87.811488,905.212073,203.064816,619.309596,75.643104,685.323399
Intel,Lenovo Global Technology,Xeon Gold 6234,Lenovo Global Technology,3300,4000,x86_64,64,2,8,4,8,32,32,1024.0,25344.0,792234328,48,16777216.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,tmpfs,64,cpu2017-20191015-19202.csv,182.275584,558.977814,206.670208,438.495687,332.66336,310.896895,150.498816,557.931217,305.964864,220.888116,511.577536,219.055753,199.385792,367.84968,191.487872,553.476242,488.061824,343.563013,154.85344,446.357465
Intel,NEC Corporation,Xeon Platinum 8160,NEC Corporation,2100,3700,x86_64,192,2,24,4,8,32,32,1024.0,33792.0,1583705892,48,33554432.0,2666,800.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,tmpfs,192,cpu2017-20180625-07261.csv,335.334336,911.519993,366.55872,741.687381,529.01664,586.507129,280.267008,898.800054,405.416448,500.107957,900.891072,373.177214,378.365376,581.533056,373.295232,851.743892,861.127104,584.164605,316.913856,654.310122
Intel,Huawei,Xeon Silver 4208,Huawei,2100,3200,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,394429268,24,16777216.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,32,cpu2017-20190428-12568.csv,63.456448,802.818476,72.194848,627.634712,116.478976,443.959949,59.206048,709.116929,102.373824,330.084364,144.842496,386.84779,68.187136,537.814135,61.656256,859.47472,142.591552,587.973123,56.084864,616.208945
Intel,Dell Inc.,Xeon E-2276G,Dell Inc.,3800,4900,x86_64,12,2,6,1,1,32,32,256,12288.0,65671032,4,16777216.0,2666,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,12,cpu2017-20191125-20031.csv,37.0335,515.857264,38.377236,442.762506,56.661816,342.241073,22.148544,710.836971,48.409752,261.765465,105.72546,198.741147,41.225016,333.583897,37.809876,525.57694,98.732964,318.434679,27.030852,479.452109
Intel,Lenovo Global Technology,Xeon Gold 6238T,Lenovo Global Technology,1900,3700,x86_64,88,2,22,2,4,32,32,1024.0,30976.0,197691780,12,16777216.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,88,cpu2017-20190429-13294.csv,174.41424,803.237299,188.143384,662.303401,295.285232,481.595322,151.051824,764.346782,251.064704,370.135695,442.9832,347.841639,184.094416,547.805857,182.972416,796.447898,408.23332,564.775044,153.719808,618.267889
Intel,ASUSTeK Computer Inc.,Xeon E-2226G,ASUSTeK Computer Inc.,3400,4700,x86_64,6,1,6,1,1,32,32,256,12288.0,65582220,4,16777216.0,2666,1024.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,6,cpu2017-20200203-20834.csv,36.847854,259.228116,38.014584,223.493181,50.527818,191.894296,23.33724,337.314925,50.60094,125.215062,98.848386,106.283983,36.178734,190.056398,30.777192,322.836473,102.768216,152.965585,23.106948,280.435137
Intel,Lenovo Global Technology,Xeon Gold 6148,Lenovo Global Technology,2400,3700,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,395892088,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,80,cpu2017-20180527-05888.csv,156.90256,811.713818,170.06888,666.082943,240.81216,536.849944,125.0624,839.260885,191.66264,440.774487,422.0288,331.920497,173.66576,527.910643,173.69976,762.695222,398.91856,525.420507,137.8884,626.593774
Intel,NEC Corporation,Pentium Gold G5400,NEC Corporation,3700,3700,x86_64,4,2,2,1,1,32,32,256,4096.0,65895716,4,16777216.0,2666,1024.0,RHEL,7.5,Red Hat Enterprise Linux Server release 7.5,C/C++: Version 18.0.0.128 of Intel C/C++,No,ext4,4,cpu2017-20181227-10407.csv,11.095316,573.935893,13.771764,411.276336,14.555712,444.086831,8.616104,609.091975,14.635128,288.620659,18.238144,384.030309,11.781328,389.090249,10.64766,622.108559,16.087864,651.422717,8.233504,524.685575
Intel,Fujitsu,Xeon Silver 4210,Fujitsu,2200,3200,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,394970696,12,33554432.0,2933,256.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,40,cpu2017-20191111-19639.csv,82.19628,774.730823,85.02628,666.146986,140.09156,461.412527,74.20068,707.271264,120.81764,349.617775,207.83676,336.995275,91.05568,503.42832,83.506,793.236297,192.65808,543.968866,71.89704,600.859149
Intel,Supermicro,Core i3-8100,Supermicro,3600,3600,x86_64,4,1,4,1,1,32,32,256,6144.0,32572016,2,16777216.0,2666,1024.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,4,cpu2017-20181210-10163.csv,19.02174,334.774812,20.248412,279.725621,24.192696,267.188064,12.44674,421.636569,20.938208,201.736476,47.06948,148.801307,18.914368,242.355459,16.165436,409.763134,45.24394,231.633222,11.532436,374.595594
Intel,Lenovo Global Technology,Xeon Gold 5119T,Lenovo Global Technology,1900,3200,x86_64,112,2,14,4,8,32,32,1024.0,19712.0,1584975140,48,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,112,cpu2017-20180528-05990.csv,180.916512,985.559652,207.251184,765.216578,297.175984,609.039741,161.854784,907.875553,250.215728,472.680034,448.946176,436.827461,205.243584,625.364164,192.113376,965.430162,450.372496,651.549532,181.876128,665.06789
Intel,Acer Incorporated,Xeon Silver 4110,Acer Incorporated,2100,3000,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,197493152,12,16777216.0,2400,1000.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,32,cpu2017-20180927-08943.csv,55.20704,922.780814,64.269952,705.026286,90.699904,570.143891,50.037632,839.048707,75.148288,449.670895,138.92208,403.333994,62.514912,586.612125,57.85552,915.936735,135.586208,618.351912,50.249632,687.766248
Intel,Huawei,Xeon Gold 6142,Huawei,2600,3700,x86_64,128,2,16,4,8,32,32,1024.0,22528.0,1583376236,48,33554432.0,2666,900.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,ext4,128,cpu2017-20180506-05395.csv,265.518976,767.463207,302.739456,598.693018,437.426816,472.874592,226.278144,742.166321,343.452416,393.55663,736.423808,304.346487,307.133184,477.603822,294.809088,719.001009,688.10432,487.367958,264.356352,522.93054
Intel,Lenovo Global Technology,Xeon Gold 6244,Lenovo Global Technology,3600,4400,x86_64,32,2,8,2,4,32,32,1024.0,25344.0,792243708,24,33554432.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,xfs,32,cpu2017-20191028-19305.csv,101.01088,504.341731,110.767104,409.074542,181.05648,285.612531,80.738496,519.999876,165.8568,203.742008,273.095552,205.173612,109.515392,334.857004,103.656896,511.225078,270.2064,310.281319,83.906848,411.8854
Intel,Lenovo Global Technology,Xeon Gold 5218N,Lenovo Global Technology,2300,3700,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,395877708,12,33554432.0,2933,800.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,64,cpu2017-20190429-13034.csv,133.73664,761.855401,145.856896,621.321403,234.460992,441.113858,119.53088,702.479401,201.968512,334.626439,335.969344,333.554274,142.982336,512.958371,141.452992,749.252487,310.49216,540.045889,118.868224,581.484107
Intel,Huawei,Xeon Platinum 8180,Huawei,2500,3800,x86_64,224,2,28,4,8,32,32,1024.0,39424.0,1583345532,48,33554432.0,2666,1200.0,RHEL,7.3,Red Hat Enterprise Linux Server release 7.3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,224,cpu2017-20180619-07133.csv,442.456,805.974039,414.028608,766.091989,634.220608,570.754048,320.91472,915.782491,469.570304,503.745714,1227.861824,319.436623,516.142144,497.351451,487.301472,761.220659,1144.719744,512.684435,398.019552,607.809504
Intel,Dell Inc.,Xeon Platinum 8168,Dell Inc.,2700,3700,x86_64,96,2,24,2,4,32,32,1024.0,33792.0,196704420,12,16777216.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,96,cpu2017-20181001-08994.csv,206.140032,741.398906,199.074048,682.841552,282.812064,548.548059,133.968192,940.163541,219.82224,461.172628,551.77392,304.646514,231.497568,475.235996,222.974016,712.980077,521.442144,482.354591,172.178592,602.165418
Intel,Lenovo Global Technology,Xeon Gold 6238,Lenovo Global Technology,2100,3700,x86_64,88,2,22,2,4,32,32,1024.0,30976.0,395872004,24,16777216.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,btrfs,88,cpu2017-20190805-16632.csv,186.185208,752.455078,198.6182,627.374532,316.537936,449.260487,163.525384,706.0433,261.93596,354.773727,489.816448,314.583174,195.724672,515.254342,190.595152,764.594499,513.536232,448.965427,163.154024,582.516982
Intel,Lenovo Global Technology,Xeon Gold 6252N,Lenovo Global Technology,2300,3600,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,792231664,24,33554432.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,xfs,96,cpu2017-20190917-18285.csv,208.448352,733.18874,222.916128,609.807875,350.256768,442.920773,176.683488,712.868088,293.714976,345.150919,557.287776,301.632291,227.97744,482.574152,217.3056,731.577946,557.920128,450.81719,182.737824,567.370304
Intel,Hewlett Packard Enterprise,Xeon Silver 4210,HPE,2200,3200,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,395899948,24,16777216.0,2666,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,40,cpu2017-20190415-11883.csv,83.83176,759.616528,91.78692,617.081377,151.7478,425.969925,75.55484,694.594881,130.04372,324.813807,213.01396,328.804767,91.44392,501.290822,83.7536,790.891438,192.78224,543.618552,72.84984,593.000632
Intel,Dell Inc.,Xeon Gold 6230,Dell Inc.,2100,3900,x86_64,160,2,20,4,8,32,32,1024.0,28160.0,791034472,24,33554432.0,2933,960.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,160,cpu2017-20190624-15377.csv,347.4336,733.147195,347.39952,652.159928,589.784,438.397777,299.5752,700.725445,504.20384,335.102543,880.40416,318.217481,375.63184,488.137584,346.36528,764.972712,794.69952,527.494945,301.8464,572.476734
Intel,Dell Inc.,Xeon Gold 5222,Dell Inc.,3800,3900,x86_64,16,2,4,2,4,32,32,1024.0,16896.0,394679780,12,33554432.0,2933,960.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,16,cpu2017-20190526-14484.csv,48.224944,528.19137,53.727904,421.680285,86.769744,297.984041,40.229904,521.800851,84.1156,200.86641,131.952448,212.318916,51.971648,352.807743,47.359664,559.463447,111.068672,377.424144,41.008336,421.377716
Intel,Cisco Systems,Xeon Platinum 8276,Cisco Systems,2200,4000,x86_64,224,2,28,4,8,32,32,1024.0,39424.0,1583861908,48,33554432.0,2933,300.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,224,cpu2017-20191029-19399.csv,457.7048,779.122253,469.482048,675.603981,752.070368,481.316675,379.470112,774.46927,617.830304,382.862471,1221.425632,321.119808,492.680832,521.035105,478.392768,775.396505,1221.028032,480.644175,401.879744,601.971203
Intel,Hewlett Packard Enterprise,Xeon Gold 6254,HPE,3100,4000,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,395617160,24,16777216.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,btrfs,72,cpu2017-20190401-11561.csv,198.483264,577.499576,197.633088,515.865004,333.7668,348.602696,156.528288,603.494871,268.297488,283.386951,546.260544,230.790955,219.570696,375.787853,209.62044,568.799468,468.766872,402.417506,165.547656,469.713654
Intel,ASUSTeK Computer Inc.,Xeon Silver 4208,ASUSTeK Computer Inc.,2100,3200,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,791113864,24,33554432.0,2933,1024.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,32,cpu2017-20190805-16610.csv,64.8912,785.06693,75.52224,599.98186,121.25152,426.48559,63.17216,664.59615,107.67328,313.83798,151.0816,370.87275,69.81216,525.29523,63.45088,835.16605,167.7632,499.75232,58.56032,590.15991
Intel,Lenovo Global Technology,Xeon Gold 6154,Lenovo Global Technology,3000,3700,x86_64,144,2,18,4,8,32,32,1024.0,25344.0,1584767000,48,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,tmpfs,144,cpu2017-20171113-00539.csv,337.057632,680.144762,352.367712,578.668267,533.790432,435.946333,253.766448,744.495682,398.69928,381.400204,947.259216,266.182702,399.65832,412.912739,373.908384,637.76059,888.67944,424.54005,317.657376,489.584085
Intel,Supermicro,Xeon E-2226G,Supermicro,3400,4700,x86_64,6,1,6,1,1,32,32,256,12288.0,65585588,2,33554432.0,2666,4096.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,6,cpu2017-20191210-20370.csv,34.81578,274.358356,35.634504,238.420616,48.650274,199.300003,20.641896,381.360304,48.476106,130.703568,93.417204,112.463223,33.774006,203.588507,30.013776,331.04799,98.30571,159.909328,20.919672,309.756319
Intel,Hewlett Packard Enterprise,Xeon Gold 5215,HPE,2500,3400,x86_64,80,2,10,4,4,32,32,1024.0,14080.0,791965824,24,33554432.0,2933,480.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,btrfs,80,cpu2017-20190625-15814.csv,183.3824,694.50505,185.396,611.016332,326.85448,395.527711,161.24,650.955228,279.27552,302.496984,466.1564,300.499998,201.19064,455.687159,189.14744,700.405938,425.59976,492.481521,158.77488,544.166718
Intel,Hewlett Packard Enterprise,Xeon Platinum 8268,HPE,2900,3900,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,395888040,24,16777216.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,btrfs,96,cpu2017-20190415-11892.csv,241.969728,631.616123,243.678144,557.850521,396.504576,391.259012,188.412576,668.490327,320.040576,316.759856,647.920128,259.439385,266.97312,412.086486,253.020672,628.312319,567.133056,443.493807,205.519776,504.477109
Intel,Fujitsu,Xeon Platinum 8180,Fujitsu,2500,3800,x86_64,224,2,28,4,8,32,32,1024.0,39424.0,790723412,48,16777216.0,2666,768.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,tmpfs,224,cpu2017-20171226-02335.csv,460.6728,774.102442,462.301504,686.097579,647.783808,558.803711,324.0664,906.875651,479.76208,493.044467,1225.347424,320.092095,521.542336,492.201711,500.672256,740.891849,1165.50448,503.541596,406.138656,595.658682
Intel,Lenovo Global Technology,Xeon Bronze 3106,Lenovo Global Technology,1700,1700,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,395894288,12,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,16,cpu2017-20171127-01018.csv,36.626048,695.461451,43.01736,526.67102,50.563488,511.357072,31.156736,673.754758,46.803504,360.998587,91.50192,306.179391,37.576976,487.958332,30.794624,860.409862,86.791696,482.995484,29.163136,592.52875
Intel,Lenovo Global Technology,Xeon Gold 6238L,Lenovo Global Technology,2100,3700,x86_64,88,2,22,2,4,32,32,1024.0,30976.0,197691356,12,16777216.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,btrfs,88,cpu2017-20190819-16979.csv,187.088088,748.823597,197.72236,630.216906,315.852328,450.235734,157.289352,734.035814,263.458448,352.723509,489.568288,314.742587,204.717216,492.621003,191.503312,760.968651,515.33812,447.395566,163.412304,581.596426
Intel,"New H3C Technologies Co., Ltd.",Xeon Platinum 8160M,"New H3C Technologies Co., Ltd.",2100,3700,x86_64,96,2,24,2,4,32,32,1024.0,33792.0,394623376,12,33554432.0,2666,1024.0,RHEL,7.5,Red Hat Enterprise Linux Server release 7.5,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,96,cpu2017-20190819-16984.csv,190.815936,800.939376,193.361664,703.014145,317.408544,488.75812,160.073376,786.838986,261.9792,386.962029,518.841792,323.983142,207.840576,529.328789,193.628832,821.034766,505.87872,497.194272,169.61856,611.253775
Intel,Dell Inc.,Xeon Platinum 8168,Dell Inc.,2700,3700,x86_64,96,2,24,2,4,32,32,1024.0,33792.0,394809172,24,16777216.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.2.20180210 of Intel,No,xfs,96,cpu2017-20190218-11047.csv,211.39632,722.964261,207.568608,654.896818,296.532192,523.167415,151.086144,833.643512,224.778912,451.00309,572.12112,293.811892,241.339584,455.855664,234.455712,678.064124,534.442656,470.621151,178.2048,581.802411
Intel,Dell Inc.,Xeon Gold 6146,Dell Inc.,3200,4200,x86_64,48,2,12,2,4,32,32,1024.0,25344.0,394882272,24,16777216.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.2.20180210 of Intel C/C++,No,xfs,48,cpu2017-20180820-08562.csv,125.572848,608.539107,134.891856,503.870233,199.336224,389.131494,92.301696,682.28428,165.365232,306.521546,307.20216,273.591807,149.813808,367.175809,137.27304,579.050435,319.632192,393.452262,108.819072,476.387158
