vendor,hardware_vendor,model_name,test_sponsor,nominal_mhz,max_mhz,arch,cpus,threads_per_core,cores_per_socket,sockets,numas,l1d_cache_kb,l1i_cache_kb,l2_cache_kb,l3_cache_kb,mem_kb,mem_channels,channel_kb,mem_data_rate,storage_gb,os_name,os_vid,os,compiler,parallel,file_system,threads_or_copies,file,503.bwaves_r,t_503.bwaves_r,507.cactuBSSN_r,t_507.cactuBSSN_r,508.namd_r,t_508.namd_r,510.parest_r,t_510.parest_r,511.povray_r,t_511.povray_r,519.lbm_r,t_519.lbm_r,521.wrf_r,t_521.wrf_r,526.blender_r,t_526.blender_r,527.cam4_r,t_527.cam4_r,538.imagick_r,t_538.imagick_r,544.nab_r,t_544.nab_r,549.fotonik3d_r,t_549.fotonik3d_r,554.roms_r,t_554.roms_r
Intel,Tyrone Systems,Xeon Silver 4216,Netweb Pte Ltd,2100,3200,x86_64,64,2,16,2,2,32,32,1024.0,22528.0,394860588,12,33554432.0,2933,1024.0,CentOS,7,CentOS Linux release 7.7.1908 (Core),C/C++: Version 19.0.4.243 of Intel C/C++,No,xfs,64,cpu2017-20191029-19498.csv,409.964992,1565.4799,129.722368,624.595505,124.498304,488.360134,93.935744,1782.324861,184.977728,807.88099,97.273216,693.469471,177.483712,807.736104,165.092032,590.409981,183.17664,611.082256,368.640192,431.770638,273.098432,394.407242,129.92576,1919.619074,78.80512,1290.47464
Intel,Huawei,Xeon Platinum 8170M,Huawei,2100,3700,x86_64,104,2,26,2,4,32,32,1024.0,36608.0,394148932,24,16777216.0,2666,1200.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,104,cpu2017-20180626-07480.csv,501.27168,2080.53257,222.76176,591.052908,189.262216,522.026959,122.14124,2227.453585,295.605024,821.501602,122.093192,897.806149,227.518304,1023.917746,271.071112,584.318965,268.132696,678.38042,399.679592,647.138303,359.175752,487.315681,154.339952,2625.94421,97.129968,1701.39023
Intel,Fujitsu,Xeon Gold 6138,Fujitsu,2000,3700,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,394266892,24,16777216.0,2666,192.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,tmpfs,80,cpu2017-20180427-05041.csv,481.1432,1667.36207,165.8256,610.76171,141.0072,538.97865,113.492,1844.00433,221.3264,844.00187,110.5528,762.71121,209.5472,855.17639,201.4872,604.70453,212.5232,658.37582,300.0256,663.14383,259.92,518.00603,144.0904,2163.63621,90.084,1411.12514
Intel,Dell Inc.,Xeon Gold 5217,Dell Inc.,3000,3700,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,394835328,12,33554432.0,3200,1966.08,RHEL,8.1,Red Hat Enterprise Linux 8.1,C/C++: Version 19.1.1.217 of Intel C/C++,No,xfs,32,cpu2017-20200608-22648.csv,303.579584,1057.040746,129.653056,312.464695,82.007968,370.695732,58.79728,1423.739631,134.212768,556.727947,73.357152,459.777985,129.962112,551.545403,108.420288,449.509948,111.48592,502.01861,300.899552,264.486925,155.856224,345.549255,108.321728,1151.237137,54.242976,937.411439
Intel,Dell Inc.,Xeon Platinum 8280,Dell Inc.,2700,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,394682448,12,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,112,cpu2017-20190429-12792.csv,507.737664,2212.039851,250.040784,567.075476,253.832656,419.173797,129.27208,2266.475904,388.160976,673.741108,124.200272,950.464617,227.945984,1100.611495,355.99424,479.153767,354.0712,553.244686,793.661232,350.960831,590.828896,319.036556,165.754512,2633.19606,97.879712,1818.232649
Intel,Lenovo Global Technology,Xeon Platinum 8180M,Lenovo Global Technology,2500,3800,x86_64,448,2,28,8,16,32,32,1024.0,39424.0,3170207908,96,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,tmpfs,448,cpu2017-20171128-01349.csv,1950.474624,2303.308212,940.503424,603.047165,901.53504,472.083678,497.401856,2356.180227,1439.079936,726.908804,477.381184,989.129574,853.83424,1175.310126,1241.789696,549.452097,1141.616896,686.352969,1946.952896,572.266545,1689.924544,446.164356,633.652544,2755.225228,431.516288,1649.699367
Intel,Hewlett Packard Enterprise,Xeon Gold 6238,HPE,2100,3700,x86_64,88,2,22,2,4,32,32,1024.0,30976.0,395613340,24,16777216.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,88,cpu2017-20190709-16079.csv,515.617432,1711.470315,198.009328,562.640245,175.24804,477.03826,121.587752,1893.349052,271.471904,756.91084,123.928464,748.431764,223.070496,883.666825,263.5138,508.603425,268.339544,573.571765,560.91992,390.173343,398.891064,371.289328,169.130984,2027.635322,94.99996,1471.916257
Intel,NEC Corporation,Xeon Platinum 8158,NEC Corporation,3000,3700,x86_64,48,2,12,2,4,32,32,1024.0,25344.0,395926120,24,16777216.0,2666,1024.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,No,ext4,48,cpu2017-20181015-09186.csv,454.066512,1060.073747,126.532224,480.257171,114.741408,397.415332,110.044752,1141.063172,181.987968,615.864916,95.058048,532.222222,193.219488,556.465648,170.736816,428.167784,175.729344,477.734653,390.124752,305.994437,271.506096,297.540273,140.974608,1326.877114,88.514592,861.688452
Intel,Lenovo Global Technology,Xeon Gold 6238L,Lenovo Global Technology,2100,3700,x86_64,88,2,22,2,4,32,32,1024.0,30976.0,197682040,12,16777216.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,xfs,88,cpu2017-20190903-17601.csv,488.867544,1805.118816,182.42224,610.715148,180.0876,464.218519,119.813144,1921.391679,263.71488,779.174792,115.621528,802.203719,214.699144,918.121972,244.211,548.804186,261.722384,588.073421,545.149352,401.460615,393.585016,376.294833,155.590776,2204.089298,95.07476,1470.757777
Intel,NEC Corporation,Xeon E-2224,NEC Corporation,3400,4600,x86_64,4,1,4,1,1,32,32,256,8192.0,65880068,4,16777216.0,2666,2048.0,RHEL,7.7,Red Hat Enterprise Linux Server release 7.7,C/C++: Version 19.0.4.227 of Intel C/C++,No,ext4,4,cpu2017-20191111-19566.csv,75.439516,531.710729,26.035644,194.502592,22.360744,169.940681,19.384436,539.814477,34.462864,271.016372,18.130132,232.541047,35.934804,249.34044,29.274076,208.102214,33.898108,206.383201,76.541948,129.967947,43.467812,154.873218,22.796708,683.782968,15.38954,413.007808
Intel,Hewlett Packard Enterprise,Xeon Gold 6252N,HPE,2300,3600,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,395612632,24,16777216.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.0.117 of Intel C/C++,No,btrfs,96,cpu2017-20190709-16081.csv,528.243072,1822.433716,215.700576,563.447656,192.784512,473.066986,131.393952,1911.320194,298.4832,750.997015,126.24096,801.514851,230.62032,932.441797,292.290816,500.214155,297.64224,564.113407,650.196576,367.19973,464.025024,348.188103,172.852608,2164.34167,100.040928,1524.815448
Intel,NEC Corporation,Xeon Gold 6140,NEC Corporation,2300,3700,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,394643664,12,33554432.0,2666,1024.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,No,ext4,72,cpu2017-20180514-05528.csv,448.523352,1609.762242,159.193944,572.584684,139.065552,491.854407,109.496376,1720.166784,218.01672,771.133521,105.090696,722.119052,196.564104,820.49583,195.548976,560.759742,202.686336,621.294857,296.363304,604.204401,254.17512,476.742199,135.487368,2070.923142,84.70224,1350.708567
Intel,Hewlett Packard Enterprise,Xeon Gold 5118,HPE,2300,3200,x86_64,48,2,12,2,4,32,32,1024.0,16896.0,197539116,24,8388608.0,2666,400.0,SLES,12.3,SUSE Linux Enterprise Server 12 (x86_64) SP3,C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,48,cpu2017-20180831-08736.csv,373.799424,1287.70656,111.738048,543.843382,94.513632,482.470036,78.781008,1593.886685,152.926368,732.901791,88.793424,569.772071,154.34208,696.634404,134.03592,545.406065,122.90064,683.088349,282.430944,422.673223,208.110336,388.178717,125.332944,1492.472605,66.707472,1143.379778
Intel,Dell Inc.,Xeon Gold 6126,Dell Inc.,2600,3700,x86_64,48,2,12,2,4,32,32,1024.0,19712.0,196681728,12,16777216.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,48,cpu2017-20180205-03348.csv,412.94352,1165.64092,114.9744,528.53561,102.14112,446.4412,94.83072,1324.126,160.8528,696.78631,87.31248,579.43723,170.54736,630.44026,142.9176,511.51161,152.34384,551.06845,217.64352,548.49283,189.39888,426.52824,119.01168,1571.74707,74.43264,1024.71064
Intel,Dell Inc.,Xeon Gold 6238T,Dell Inc.,1900,3700,x86_64,88,2,22,2,4,32,32,1024.0,30976.0,196506100,12,16777216.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,88,cpu2017-20190513-13610.csv,493.170832,1789.367683,182.720824,609.717084,165.846032,504.08209,120.266872,1914.143156,256.2274,801.943797,115.059912,806.11916,214.180208,920.346501,237.880016,563.409984,246.036472,625.565874,514.652336,425.250174,377.688696,392.132462,158.403168,2164.956308,92.71108,1508.256252
AMD,Dell Inc.,EPYC 7251,Dell Inc.,2100,2900,x86_64,32,2,8,2,8,32,64,512,32768.0,1056597308,16,67108864.0,2667,800.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 1.0.0 of AOCC,No,xfs,32,cpu2017-20181029-09362.csv,427.05376,751.41832,90.95232,445.41979,68.55168,443.46007,94.72224,883.7637,86.128,867.54571,75.9632,444.00429,104.36512,686.81952,96.288,506.14803,83.32192,671.70776,125.6368,633.44535,105.1088,512.38397,130.72992,953.90553,67.31168,755.41047
Intel,Huawei,Xeon Gold 5118,Huawei,2300,3200,x86_64,96,2,12,4,8,32,32,1024.0,16896.0,1583378416,48,33554432.0,2666,900.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,ext4,96,cpu2017-20180709-07665.csv,768.4872,1252.705264,216.591072,561.13125,186.836448,488.127562,156.97776,1599.819087,300.33408,746.368875,176.642304,572.818692,301.134048,714.100482,244.674048,597.562424,241.059072,696.526406,366.180768,652.005793,325.306752,496.663518,230.762976,1621.196173,135.32976,1127.202303
Intel,Lenovo Global Technology,Xeon Gold 6140M,Lenovo Global Technology,2300,3700,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,395891888,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,72,cpu2017-20180527-05866.csv,464.59764,1554.06727,162.747504,560.082334,142.496208,480.012732,109.543536,1719.426285,224.598456,748.535844,108.493776,699.468755,203.620968,792.060015,201.072528,545.355427,208.530792,603.882141,299.693664,597.490136,267.995088,452.157503,139.382712,2013.046889,87.249528,1311.273704
Intel,Hewlett Packard Enterprise,Xeon Gold 6254,HPE,3100,4000,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,791978708,24,33554432.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,72,cpu2017-20190624-15595.csv,490.526496,1471.920584,196.417008,464.073892,189.934704,360.123719,113.406624,1660.855293,295.88436,568.194904,119.229768,636.485455,208.066536,775.136789,277.874208,394.62459,269.012664,468.111815,612.692784,292.257393,449.450928,269.608985,162.533808,1726.3116,89.680968,1275.722028
Intel,NEC Corporation,Xeon Gold 5118,NEC Corporation,2300,3200,x86_64,48,2,12,2,4,32,32,1024.0,16896.0,197746244,12,16777216.0,2666,600.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,No,ext4,48,cpu2017-20180709-07632.csv,351.669264,1368.740631,108.764496,558.711657,92.20344,494.558515,75.87288,1654.978404,146.463648,765.241138,82.861152,610.563673,148.131024,725.843921,135.321312,540.225333,120.57336,696.273344,286.586352,416.544609,208.67832,387.122176,117.641184,1590.055412,63.313248,1204.677234
Intel,Lenovo Global Technology,Xeon Gold 6240,Lenovo Global Technology,2600,3900,x86_64,72,1,18,4,8,32,32,1024.0,25344.0,1584954528,48,33554432.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,tmpfs,72,cpu2017-20190610-15187.csv,1022.307912,706.260777,308.68812,295.288338,311.948352,219.267069,289.105704,651.498801,462.351168,363.619699,237.776256,319.157151,468.510264,344.240078,387.76968,282.786405,425.332728,296.069399,974.196648,183.806827,609.523776,198.804393,324.368424,865.016315,225.164304,508.108975
Intel,Huawei,Xeon Silver 4109T,Huawei,2000,3000,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,394174888,12,33554432.0,2666,1200.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,32,cpu2017-20180827-08681.csv,320.62368,1000.849298,69.8936,579.623826,53.07696,572.753148,57.990912,1443.536869,85.516992,873.744407,66.72208,505.499907,93.632288,765.547901,73.923136,659.279443,69.13712,809.521637,104.980032,758.08712,92.221856,583.983097,90.981152,1370.6576,50.712512,1002.671533
Intel,Hewlett Packard Enterprise,Xeon Gold 6150,HPE,2700,3700,x86_64,144,2,18,4,8,32,32,1024.0,25344.0,792273344,48,16777216.0,2666,480.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,144,cpu2017-20171212-01802.csv,902.550096,1599.946548,326.478528,558.395041,320.169744,427.273295,210.094272,1793.023103,477.465696,704.218105,219.272112,692.181154,399.378672,807.654401,423.614736,517.715702,447.59808,562.683325,663.603264,539.671835,567.421488,427.11106,277.460064,2022.517583,170.126064,1344.979226
Intel,Lenovo Global Technology,Xeon E-2144G,Lenovo Global Technology,3600,4500,x86_64,8,2,4,1,1,32,32,256,8192.0,65809220,4,16777216.0,2666,480.0,RHEL,7.5,Red Hat Enterprise Linux Server release 7.5,C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,8,cpu2017-20181113-09714.csv,73.508,1091.364251,27.708824,365.515381,24.113392,315.177578,17.72612,1180.630651,37.319984,500.536081,17.761624,474.731355,33.285976,538.364917,34.949312,348.619168,35.532248,393.783162,82.909192,239.973391,55.464224,242.751075,22.482312,1386.689985,12.350512,1029.269254
Intel,Lenovo Global Technology,Xeon Bronze 3104,Lenovo Global Technology,1700,1700,x86_64,12,1,6,2,2,32,32,1024.0,8448.0,395883332,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,12,cpu2017-20180105-02435.csv,224.448048,536.141898,34.63782,438.595751,26.47518,430.592067,32.873136,954.944026,42.460488,659.90763,58.215408,217.262058,42.252924,636.169024,34.198512,534.409246,29.751084,705.453172,56.826432,525.178145,41.463264,487.081817,59.28126,788.849684,35.422188,538.306743
Intel,Lenovo Global Technology,Xeon Silver 4214R,Lenovo Global Technology,2400,3500,x86_64,48,2,12,2,4,32,32,1024.0,16896.0,197751164,12,16777216.0,2933,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.1.1.217 of Intel,No,xfs,48,cpu2017-20200609-22860.csv,378.926448,1270.283408,203.158656,299.116,108.711408,419.459163,88.759152,1414.704798,163.747776,684.467275,89.60736,564.596437,159.164976,675.525561,144.344784,506.454111,155.32248,540.501242,393.24528,303.566278,247.033056,327.016988,117.876144,1586.885752,72.972048,1045.221942
Intel,Lenovo Global Technology,Xeon Bronze 3206R,Lenovo Global Technology,1900,1900,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,197758560,12,16777216.0,2933,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.1.1.217 of Intel,No,xfs,16,cpu2017-20200609-22856.csv,287.971008,557.167212,110.104608,183.9705,44.596704,340.832322,56.010256,747.291716,68.027024,549.193525,63.42536,265.887332,85.617504,418.60596,53.520688,455.300573,65.315984,428.44029,155.56304,255.793395,82.896128,324.840248,94.99544,656.368308,55.866768,455.08267
Intel,Fujitsu,Xeon Gold 5220,Fujitsu,2200,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,394783876,12,33554432.0,2933,480.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.0.117 of Intel C/C++,No,xfs,72,cpu2017-20190624-15368.csv,460.796616,1566.886484,161.4708,564.510626,142.786152,479.038007,109.04328,1727.313651,225.19152,746.564634,107.911512,703.242961,197.508744,816.571431,201.917448,543.073412,218.010816,577.622771,455.516856,393.100694,318.871944,380.014626,148.51908,1889.211557,85.878504,1332.208118
AMD,Hewlett Packard Enterprise,EPYC 7702,HPE,2000,3350,x86_64,256,2,64,2,32,32,32,512,262144.0,1056634372,16,67108864.0,2933,240.0,SLES,15.1,SUSE Linux Enterprise Server 15 (x86_64) SP1,C/C++/Fortran: Version 2.0.0 of AOCC,No,btrfs,128,cpu2017-20190903-17796.csv,683.458048,1878.072832,687.286656,235.779361,428.310144,283.906397,418.146816,800.790555,620.37312,481.774547,172.407552,782.517942,482.20352,594.603642,592.909184,328.792319,561.099136,398.988341,1503.441152,211.738249,826.642816,260.601081,235.903104,2114.495398,200.32256,1015.322466
Intel,Fujitsu,Xeon Gold 5222,Fujitsu,3800,3900,x86_64,16,2,4,2,4,32,32,1024.0,16896.0,790870904,24,33554432.0,2933,240.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.0.117 of Intel C/C++,No,xfs,16,cpu2017-20190426-12376.csv,284.510576,563.94388,48.922656,414.041281,46.05808,330.018095,59.229136,706.679196,73.204192,510.35332,44.84952,376.012955,88.694768,404.082447,67.915168,358.800566,76.100736,367.723121,150.696928,264.05315,104.007056,258.905507,81.396432,766.028715,50.207456,506.379047
Intel,Lenovo Global Technology,Xeon Gold 6230T,Lenovo Global Technology,2100,3900,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,792234668,24,33554432.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,xfs,80,cpu2017-20191014-19171.csv,504.422,1590.414416,170.3268,594.621593,149.34192,508.899363,114.8736,1821.828194,229.34816,814.482204,115.42904,730.49188,204.98536,874.208839,229.3068,531.340455,225.83344,619.571661,479.9444,414.54804,349.97152,384.717005,166.336,1874.278309,93.74592,1356.006024
Intel,NEC Corporation,Xeon Gold 5118,NEC Corporation,2300,3200,x86_64,48,2,12,2,4,32,32,1024.0,16896.0,394643856,12,33554432.0,2666,1024.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,No,ext4,48,cpu2017-20180528-06092.csv,373.236336,1289.649395,111.59856,544.523108,93.211152,489.211762,80.43504,1561.111008,150.296832,745.724319,84.928464,595.701366,149.7468,718.011956,126.240192,579.086627,120.312336,697.783704,182.48808,654.157837,161.75016,499.436903,110.019456,1700.208566,66.597648,1145.265821
Intel,Dell Inc.,Xeon Gold 5222,Dell Inc.,3800,3900,x86_64,16,2,4,2,4,32,32,1024.0,16896.0,394679780,12,33554432.0,2933,960.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,16,cpu2017-20190526-14498.csv,287.611344,557.86395,48.94248,413.873526,45.288368,335.627015,58.522384,715.213469,72.061424,518.446609,45.513984,370.523545,87.411904,410.012784,65.242896,373.496631,77.234288,362.326156,149.546832,266.083861,103.079456,261.235388,83.87992,743.348369,48.669984,522.375406
Intel,Dell Inc.,Xeon Bronze 3104,Dell Inc.,1700,1700,x86_64,12,1,6,2,2,32,32,1024.0,8448.0,197648724,12,16777216.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,12,cpu2017-20180205-03298.csv,206.70816,582.15422,34.6806,438.0548,26.23668,434.50667,33.96492,924.24681,42.82236,654.33166,53.1414,238.00676,41.32464,650.45903,34.22604,533.97921,29.92764,701.29278,56.23176,530.73237,41.2896,489.13094,55.48176,842.87118,34.42308,553.9305
Intel,Hewlett Packard Enterprise,Xeon Gold 6240L,HPE,2600,3900,x86_64,144,2,18,4,8,32,32,1024.0,25344.0,792238356,24,33554432.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,btrfs,144,cpu2017-20190625-15721.csv,938.929104,1537.956471,345.313872,527.937024,315.545616,433.534834,223.60752,1684.665883,486.449136,691.213068,225.388224,673.398155,411.746832,783.393892,470.605104,466.021252,477.782928,527.134845,1023.614928,349.865918,738.760176,328.05234,304.853472,1840.779671,173.480256,1318.97411
AMD,Hewlett Packard Enterprise,EPYC 7642,HPE,2300,3300,x86_64,96,2,48,1,4,32,32,512,262144.0,528098988,8,67108864.0,3200,480.0,SLES,15.1,SUSE Linux Enterprise Server 15 (x86_64) SP1,C/C++/Fortran: Version 2.0.0 of AOCC,No,xfs,96,cpu2017-20200330-21580.csv,339.6624,2834.249556,334.57488,363.254976,230.678976,395.354663,138.792864,1809.429772,344.80224,650.111743,86.611104,1168.257227,209.95296,1024.229337,324.122304,451.089038,286.132128,586.805793,914.961408,260.942156,430.283808,375.491733,117.95088,3171.761276,90.589056,1683.912378
Intel,Dell Inc.,Xeon Gold 6234,Dell Inc.,3300,4000,x86_64,32,2,8,2,4,32,32,1024.0,25344.0,394674788,12,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,32,cpu2017-20190611-15333.csv,433.950944,739.475263,92.254528,439.13299,85.254688,356.578662,97.980704,854.372432,133.450912,559.906288,75.601024,446.131564,155.311744,461.523369,125.043488,389.752413,139.72464,400.559263,288.672224,275.689852,201.679584,267.037458,126.089056,989.015315,82.069024,619.576034
Intel,Lenovo Global Technology,Xeon E-2174G,Lenovo Global Technology,3800,4700,x86_64,8,2,4,1,1,32,32,256,8192.0,65911936,4,16777216.0,2666,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,No,btrfs,8,cpu2017-20181126-09909.csv,72.646744,1104.302785,28.60308,354.087754,24.418216,311.243058,17.624024,1187.470021,36.738728,508.455246,17.600104,479.087973,33.082256,541.680094,35.552696,342.702531,35.982192,388.859049,84.065848,236.671623,55.869072,240.992007,22.270088,1399.904782,12.345736,1029.667544
